"No.","Time","Source","Destination","Protocol","Length","Info"
"3183","202.368145","127.0.0.1","127.0.0.1","TCP","44","60340  >  60346 [ACK] Seq=235 Ack=69976 Win=62976 Len=0"
"3184","202.368201","127.0.0.1","127.0.0.1","TCP","250","60346  >  60340 [PSH, ACK] Seq=69976 Ack=235 Win=65280 Len=206"
"3185","202.368223","127.0.0.1","127.0.0.1","TCP","44","60340  >  60346 [ACK] Seq=235 Ack=70182 Win=62720 Len=0"
"3186","202.368345","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"3187","202.368366","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=32929 Ack=184210 Win=58112 Len=0"
"3188","202.369867","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"3189","202.369898","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=184210 Ack=32990 Win=65280 Len=0"
"3190","202.369932","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"3191","202.369944","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=184210 Ack=33060 Win=65024 Len=0"
"3192","203.369754","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"3193","203.369804","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=33060 Ack=184732 Win=57600 Len=0"
"3194","203.370045","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"3195","203.370075","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=33060 Ack=184763 Win=57600 Len=0"
"3196","203.370306","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"3197","203.370329","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=184763 Ack=33121 Win=65024 Len=0"
"3198","203.370373","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"3199","203.370392","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=184763 Ack=33191 Win=65024 Len=0"
"3200","203.462138","127.0.0.1","127.0.0.1","TCP","56","54443  >  5001 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"3201","203.462251","127.0.0.1","127.0.0.1","TCP","56","5001  >  54443 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"3202","203.462290","127.0.0.1","127.0.0.1","TCP","44","54443  >  5001 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"3203","203.462491","127.0.0.1","127.0.0.1","HTTP","189","GET / HTTP/1.1 "
"3204","203.462529","127.0.0.1","127.0.0.1","TCP","44","5001  >  54443 [ACK] Seq=1 Ack=146 Win=65280 Len=0"
"3205","204.342229","127.0.0.1","127.0.0.1","TCP","217","5001  >  54443 [PSH, ACK] Seq=1 Ack=146 Win=65280 Len=173 [TCP PDU reassembled in 3207]"
"3206","204.342271","127.0.0.1","127.0.0.1","TCP","44","54443  >  5001 [ACK] Seq=146 Ack=174 Win=65280 Len=0"
"3207","204.342304","127.0.0.1","127.0.0.1","HTTP","115","HTTP/1.1 200 OK  (text/html)"
"3208","204.342319","127.0.0.1","127.0.0.1","TCP","44","54443  >  5001 [ACK] Seq=146 Ack=245 Win=65280 Len=0"
"3209","204.342852","127.0.0.1","127.0.0.1","TCP","44","54443  >  5001 [FIN, ACK] Seq=146 Ack=245 Win=65280 Len=0"
"3210","204.342879","127.0.0.1","127.0.0.1","TCP","44","5001  >  54443 [ACK] Seq=245 Ack=147 Win=65280 Len=0"
"3211","204.344367","127.0.0.1","127.0.0.1","TCP","44","5001  >  54443 [FIN, ACK] Seq=245 Ack=147 Win=65280 Len=0"
"3212","204.344410","127.0.0.1","127.0.0.1","TCP","44","54443  >  5001 [ACK] Seq=147 Ack=246 Win=65280 Len=0"
"3213","204.391886","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"3214","204.391928","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=33191 Ack=185285 Win=57088 Len=0"
"3215","204.392711","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"3216","204.392765","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=33191 Ack=185316 Win=57088 Len=0"
"3217","204.393793","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"3218","204.393821","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=185316 Ack=33252 Win=65024 Len=0"
"3219","204.393902","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"3220","204.393922","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=185316 Ack=33322 Win=64768 Len=0"
"3221","204.431399","127.0.0.1","127.0.0.1","TLSv1.3","181","Application Data"
"3222","204.431442","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=33322 Ack=185453 Win=56832 Len=0"
"3223","204.693726","127.0.0.1","127.0.0.1","TCP","67","60346  >  60340 [PSH, ACK] Seq=70182 Ack=235 Win=65280 Len=23"
"3224","204.693775","127.0.0.1","127.0.0.1","TCP","44","60340  >  60346 [ACK] Seq=235 Ack=70205 Win=62720 Len=0"
"3225","204.693890","127.0.0.1","127.0.0.1","TCP","250","60346  >  60340 [PSH, ACK] Seq=70205 Ack=235 Win=65280 Len=206"
"3226","204.693912","127.0.0.1","127.0.0.1","TCP","44","60340  >  60346 [ACK] Seq=235 Ack=70411 Win=62464 Len=0"
"3227","205.395291","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"3228","205.395345","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=33322 Ack=185975 Win=56320 Len=0"
"3229","205.395541","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"3230","205.395572","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=33322 Ack=186006 Win=56320 Len=0"
"3231","205.395948","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"3232","205.395981","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=186006 Ack=33383 Win=64768 Len=0"
"3233","205.396036","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"3234","205.396064","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=186006 Ack=33453 Win=64768 Len=0"
"3235","206.395786","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"3236","206.395837","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=33453 Ack=186528 Win=55808 Len=0"
"3237","206.396057","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"3238","206.396080","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=33453 Ack=186559 Win=55808 Len=0"
"3239","206.396504","127.0.0.1","127.0.0.1","TLSv1.3","79","Application Data"
"3240","206.396542","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=186559 Ack=33488 Win=64768 Len=0"
"3241","206.396701","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"3242","206.396726","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=186559 Ack=33549 Win=64768 Len=0"
"3243","206.396775","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"3244","206.396797","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=186559 Ack=33619 Win=64512 Len=0"
"3245","206.655052","127.0.0.1","127.0.0.1","TCP","56","54444  >  5001 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"3246","206.655151","127.0.0.1","127.0.0.1","TCP","56","5001  >  54444 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"3247","206.655198","127.0.0.1","127.0.0.1","TCP","44","54444  >  5001 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"3248","206.655507","127.0.0.1","127.0.0.1","HTTP","189","GET / HTTP/1.1 "
"3249","206.655538","127.0.0.1","127.0.0.1","TCP","44","5001  >  54444 [ACK] Seq=1 Ack=146 Win=65280 Len=0"
"3250","207.409060","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"3251","207.409099","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=33619 Ack=187081 Win=55296 Len=0"
"3252","207.409360","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"3253","207.409386","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=33619 Ack=187112 Win=55296 Len=0"
"3254","207.409603","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"3255","207.409628","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=187112 Ack=33680 Win=64512 Len=0"
"3256","207.409663","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"3257","207.409674","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=187112 Ack=33750 Win=64512 Len=0"
"3258","208.068130","127.0.0.1","127.0.0.1","TCP","217","5001  >  54444 [PSH, ACK] Seq=1 Ack=146 Win=65280 Len=173 [TCP PDU reassembled in 3260]"
"3259","208.068185","127.0.0.1","127.0.0.1","TCP","44","54444  >  5001 [ACK] Seq=146 Ack=174 Win=65280 Len=0"
"3260","208.068824","127.0.0.1","127.0.0.1","HTTP","115","HTTP/1.1 200 OK  (text/html)"
"3261","208.068858","127.0.0.1","127.0.0.1","TCP","44","54444  >  5001 [ACK] Seq=146 Ack=245 Win=65280 Len=0"
"3262","208.068921","127.0.0.1","127.0.0.1","TCP","44","54444  >  5001 [FIN, ACK] Seq=146 Ack=245 Win=65280 Len=0"
"3263","208.068945","127.0.0.1","127.0.0.1","TCP","44","5001  >  54444 [ACK] Seq=245 Ack=147 Win=65280 Len=0"
"3264","208.070860","127.0.0.1","127.0.0.1","TCP","44","5001  >  54444 [FIN, ACK] Seq=245 Ack=147 Win=65280 Len=0"
"3265","208.070907","127.0.0.1","127.0.0.1","TCP","44","54444  >  5001 [ACK] Seq=147 Ack=246 Win=65280 Len=0"
"3266","208.140249","127.0.0.1","127.0.0.1","TLSv1.3","181","Application Data"
"3267","208.140303","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=33750 Ack=187249 Win=55040 Len=0"
"3268","208.421632","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"3269","208.421673","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=33750 Ack=187771 Win=54528 Len=0"
"3270","208.421855","127.0.0.1","127.0.0.1","TCP","67","60346  >  60340 [PSH, ACK] Seq=70411 Ack=235 Win=65280 Len=23"
"3271","208.421891","127.0.0.1","127.0.0.1","TCP","44","60340  >  60346 [ACK] Seq=235 Ack=70434 Win=62464 Len=0"
"3272","208.421938","127.0.0.1","127.0.0.1","TCP","250","60346  >  60340 [PSH, ACK] Seq=70434 Ack=235 Win=65280 Len=206"
"3273","208.421963","127.0.0.1","127.0.0.1","TCP","44","60340  >  60346 [ACK] Seq=235 Ack=70640 Win=62208 Len=0"
"3274","208.422079","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"3275","208.422111","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=33750 Ack=187802 Win=54528 Len=0"
"3276","208.422370","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"3277","208.422397","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=187802 Ack=33811 Win=64512 Len=0"
"3278","208.422444","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"3279","208.422462","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=187802 Ack=33881 Win=64256 Len=0"
"3280","209.423679","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"3281","209.423718","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=33881 Ack=188324 Win=54016 Len=0"
"3282","209.423932","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"3283","209.423958","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=33881 Ack=188355 Win=54016 Len=0"
"3284","209.424195","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"3285","209.424222","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=188355 Ack=33942 Win=64256 Len=0"
"3286","209.424260","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"3287","209.424276","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=188355 Ack=34012 Win=64256 Len=0"
"3288","209.641832","127.0.0.1","127.0.0.1","TCP","45","[TCP Keep-Alive] 60332  >  60347 [ACK] Seq=142109 Ack=20192 Win=45312 Len=1"
"3289","209.641862","127.0.0.1","127.0.0.1","TCP","56","[TCP Keep-Alive ACK] 60347  >  60332 [ACK] Seq=20192 Ack=142110 Win=37120 Len=0 SLE=142109 SRE=142110"
"3290","210.108288","127.0.0.1","127.0.0.1","TCP","56","54445  >  5001 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"3291","210.108409","127.0.0.1","127.0.0.1","TCP","56","5001  >  54445 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"3292","210.108498","127.0.0.1","127.0.0.1","TCP","44","54445  >  5001 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"3293","210.122525","127.0.0.1","127.0.0.1","HTTP","189","GET / HTTP/1.1 "
"3294","210.122596","127.0.0.1","127.0.0.1","TCP","44","5001  >  54445 [ACK] Seq=1 Ack=146 Win=65280 Len=0"
"3295","210.432024","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"3296","210.432062","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=34012 Ack=188877 Win=53504 Len=0"
"3297","210.432259","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"3298","210.432288","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=34012 Ack=188908 Win=53504 Len=0"
"3299","210.432521","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"3300","210.432546","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=188908 Ack=34073 Win=64256 Len=0"
"3301","210.432586","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"3302","210.432600","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=188908 Ack=34143 Win=64000 Len=0"
"3303","211.365728","127.0.0.1","127.0.0.1","TCP","217","5001  >  54445 [PSH, ACK] Seq=1 Ack=146 Win=65280 Len=173 [TCP PDU reassembled in 3305]"
"3304","211.365775","127.0.0.1","127.0.0.1","TCP","44","54445  >  5001 [ACK] Seq=146 Ack=174 Win=65280 Len=0"
"3305","211.365808","127.0.0.1","127.0.0.1","HTTP","115","HTTP/1.1 200 OK  (text/html)"
"3306","211.365823","127.0.0.1","127.0.0.1","TCP","44","54445  >  5001 [ACK] Seq=146 Ack=245 Win=65280 Len=0"
"3307","211.366414","127.0.0.1","127.0.0.1","TCP","44","54445  >  5001 [FIN, ACK] Seq=146 Ack=245 Win=65280 Len=0"
"3308","211.366454","127.0.0.1","127.0.0.1","TCP","44","5001  >  54445 [ACK] Seq=245 Ack=147 Win=65280 Len=0"
"3309","211.367803","127.0.0.1","127.0.0.1","TCP","44","5001  >  54445 [FIN, ACK] Seq=245 Ack=147 Win=65280 Len=0"
"3310","211.367846","127.0.0.1","127.0.0.1","TCP","44","54445  >  5001 [ACK] Seq=147 Ack=246 Win=65280 Len=0"
"3311","211.445201","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"3312","211.445255","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=34143 Ack=189430 Win=52992 Len=0"
"3313","211.445668","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"3314","211.445697","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=34143 Ack=189461 Win=52992 Len=0"
"3315","211.447042","127.0.0.1","127.0.0.1","TLSv1.3","132","Application Data"
"3316","211.447076","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=189461 Ack=34231 Win=64000 Len=0"
"3317","211.447157","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"3318","211.447188","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=189461 Ack=34301 Win=64000 Len=0"
"3319","211.463392","127.0.0.1","127.0.0.1","TLSv1.3","181","Application Data"
"3320","211.463439","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=34301 Ack=189598 Win=52736 Len=0"
"3321","211.708842","127.0.0.1","127.0.0.1","TCP","67","60346  >  60340 [PSH, ACK] Seq=70640 Ack=235 Win=65280 Len=23"
"3322","211.708882","127.0.0.1","127.0.0.1","TCP","44","60340  >  60346 [ACK] Seq=235 Ack=70663 Win=62208 Len=0"
"3323","211.708944","127.0.0.1","127.0.0.1","TCP","250","60346  >  60340 [PSH, ACK] Seq=70663 Ack=235 Win=65280 Len=206"
"3324","211.708960","127.0.0.1","127.0.0.1","TCP","44","60340  >  60346 [ACK] Seq=235 Ack=70869 Win=61952 Len=0"
"3325","212.447438","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"3326","212.447475","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=34301 Ack=190120 Win=52224 Len=0"
"3327","212.447670","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"3328","212.447708","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=34301 Ack=190151 Win=52224 Len=0"
"3329","212.447952","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"3330","212.447975","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=190151 Ack=34362 Win=63744 Len=0"
"3331","212.448015","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"3332","212.448031","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=190151 Ack=34432 Win=63744 Len=0"
"3333","213.459455","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"3334","213.459500","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=34432 Ack=190673 Win=51712 Len=0"
"3335","213.459670","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"3336","213.459692","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=34432 Ack=190704 Win=51712 Len=0"
"3337","213.459962","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"3338","213.459989","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=190704 Ack=34493 Win=63744 Len=0"
"3339","213.460032","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"3340","213.460049","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=190704 Ack=34563 Win=63744 Len=0"
"3341","213.566994","127.0.0.1","127.0.0.1","TCP","56","54446  >  5001 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"3342","213.567092","127.0.0.1","127.0.0.1","TCP","56","5001  >  54446 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"3343","213.567133","127.0.0.1","127.0.0.1","TCP","44","54446  >  5001 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"3344","213.567339","127.0.0.1","127.0.0.1","HTTP","189","GET / HTTP/1.1 "
"3345","213.567377","127.0.0.1","127.0.0.1","TCP","44","5001  >  54446 [ACK] Seq=1 Ack=146 Win=65280 Len=0"
"3346","214.473880","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"3347","214.473918","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=34563 Ack=191226 Win=51200 Len=0"
"3348","214.474069","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"3349","214.474096","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=34563 Ack=191257 Win=51200 Len=0"
"3350","214.474347","127.0.0.1","127.0.0.1","TLSv1.3","106","Application Data"
"3351","214.474373","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=191257 Ack=34625 Win=63488 Len=0"
"3352","214.474415","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"3353","214.474432","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=191257 Ack=34695 Win=63488 Len=0"
"3354","214.909729","127.0.0.1","127.0.0.1","TCP","217","5001  >  54446 [PSH, ACK] Seq=1 Ack=146 Win=65280 Len=173 [TCP PDU reassembled in 3356]"
"3355","214.909783","127.0.0.1","127.0.0.1","TCP","44","54446  >  5001 [ACK] Seq=146 Ack=174 Win=65280 Len=0"
"3356","214.909819","127.0.0.1","127.0.0.1","HTTP","115","HTTP/1.1 200 OK  (text/html)"
"3357","214.909835","127.0.0.1","127.0.0.1","TCP","44","54446  >  5001 [ACK] Seq=146 Ack=245 Win=65280 Len=0"
"3358","214.910459","127.0.0.1","127.0.0.1","TCP","44","54446  >  5001 [FIN, ACK] Seq=146 Ack=245 Win=65280 Len=0"
"3359","214.910497","127.0.0.1","127.0.0.1","TCP","44","5001  >  54446 [ACK] Seq=245 Ack=147 Win=65280 Len=0"
"3360","214.911657","127.0.0.1","127.0.0.1","TCP","44","5001  >  54446 [FIN, ACK] Seq=245 Ack=147 Win=65280 Len=0"
"3361","214.911700","127.0.0.1","127.0.0.1","TCP","44","54446  >  5001 [ACK] Seq=147 Ack=246 Win=65280 Len=0"
"3362","215.007764","127.0.0.1","127.0.0.1","TLSv1.3","181","Application Data"
"3363","215.007824","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=34695 Ack=191394 Win=50944 Len=0"
"3364","215.254990","127.0.0.1","127.0.0.1","TCP","67","60346  >  60340 [PSH, ACK] Seq=70869 Ack=235 Win=65280 Len=23"
"3365","215.255029","127.0.0.1","127.0.0.1","TCP","44","60340  >  60346 [ACK] Seq=235 Ack=70892 Win=61952 Len=0"
"3366","215.255103","127.0.0.1","127.0.0.1","TCP","250","60346  >  60340 [PSH, ACK] Seq=70892 Ack=235 Win=65280 Len=206"
"3367","215.255122","127.0.0.1","127.0.0.1","TCP","44","60340  >  60346 [ACK] Seq=235 Ack=71098 Win=61696 Len=0"
"3368","215.473375","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"3369","215.473414","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=34695 Ack=191916 Win=50432 Len=0"
"3370","215.473616","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"3371","215.473644","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=34695 Ack=191947 Win=50432 Len=0"
"3372","215.473662","127.0.0.1","127.0.0.1","TLSv1.3","79","Application Data"
"3373","215.473693","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=191947 Ack=34730 Win=63488 Len=0"
"3374","215.473885","127.0.0.1","127.0.0.1","TLSv1.3","109","Application Data"
"3375","215.473912","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=191947 Ack=34795 Win=63488 Len=0"
"3376","215.473943","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"3377","215.473954","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=191947 Ack=34865 Win=63232 Len=0"
"3378","216.489540","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"3379","216.489585","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=34865 Ack=192469 Win=49920 Len=0"
"3380","216.489752","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"3381","216.489774","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=34865 Ack=192500 Win=49920 Len=0"
"3382","216.490043","127.0.0.1","127.0.0.1","TLSv1.3","106","Application Data"
"3383","216.490073","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=192500 Ack=34927 Win=63232 Len=0"
"3384","216.490139","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"3385","216.490159","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=192500 Ack=34997 Win=63232 Len=0"
"3386","217.499518","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"3387","217.499571","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=34997 Ack=193022 Win=49408 Len=0"
"3388","217.499738","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"3389","217.499759","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=34997 Ack=193053 Win=49408 Len=0"
